time,x,y,yaw,vel_x,yaw_vel,ob_x,ob_y,path x,path y
112.9772177,2.269188366,5.262246937,38.30644543,0,0.2,,,,
113.0245941,2.269143409,5.262208999,38.69251249,0,0.2,,,,
113.07637,2.269056853,5.262134485,39.44189037,0,0.2,,,,
113.1251247,2.269056853,5.262134485,39.44189037,0,0.2,,,,
113.1879027,2.268927526,5.262019436,40.57727217,0,0.2,,,,
113.2459493,2.26888406,5.261979725,40.96332007,0,0.2,,,,
113.2978439,2.268800395,5.261901759,41.71284351,0,0.2,,,,
113.3535213,2.268757658,5.261861138,42.09904316,0,0.2,,,,
113.4144502,2.268716419,5.261821417,42.47393846,0.15,0,,,,
113.4724441,2.268633427,5.261739886,43.23525859,0.15,0,,,,
113.5382504,2.268818053,5.261910391,43.52013715,0.15,0,,,,
113.5833192,2.270272549,5.263296696,44.04504182,0.15,0,,,,
113.6492579,2.272873019,5.265857843,45.25100943,0.15,0,,,,
113.7046471,2.274552668,5.26757969,46.43796283,0.15,0,,,,
113.7604339,2.276333092,5.269491374,47.90930943,0.15,0,,,,
113.8192351,2.278135527,5.271529578,49.34470583,0,-0.2,,,,
113.8796144,2.282026887,5.276267296,51.86872593,0,-0.2,,,,
113.9255385,2.285785796,5.28115308,52.70216505,0,-0.2,,,,
113.9925532,2.287070041,5.282839017,52.67305828,0,-0.2,,,,
114.0523248,2.287796844,5.283792253,52.65068936,0,-0.2,,,,
114.1235764,2.288112496,5.284210559,51.76727671,0,-0.2,,,,
114.1693432,2.288148534,5.284258797,51.37937117,0,-0.2,,,,
114.2531791,2.288183833,5.284305402,51.00282034,0,-0.2,,,,
114.3086216,2.288256483,5.284399358,50.23814484,0,-0.2,,,,
114.3565631,2.288329327,5.284491024,49.48467046,0,-0.2,,,,
114.4087999,2.288367345,5.284537897,49.0964356,0,-0.2,,,,
114.4530153,2.288404564,5.284583162,48.71956676,0,-0.2,,,,
114.5064723,2.288442096,5.284628199,48.34264624,0,-0.2,,,,
114.5607104,2.288481091,5.284674361,47.95425001,0.15,0,,,,
114.6413491,2.288597695,5.284808703,46.81158944,0.15,0,,,,
114.6973867,2.2889398,5.285172769,46.48664151,0.15,0,,,,
114.7498472,2.289830022,5.286106704,46.16312095,0.15,0,,,,
114.8026969,2.293360347,5.289734675,45.3908326,0.15,0,,,,
114.8620465,2.299127442,5.295479724,44.40586316,0.15,0,,,,
114.9207163,2.302452759,5.298722034,44.15674875,0.15,0,,,,
115.0108435,2.309625839,5.305675983,44.10001509,0.15,0,,,,
115.0770841,2.313182412,5.309122909,44.0978681,0.15,0,,,,
115.1267819,2.316731402,5.312562172,44.08802078,0.15,0,,,,
115.1903667,2.323901634,5.319500043,44.03341719,0.15,0,,,,
115.2372611,2.331069606,5.326435916,44.07827532,0.15,0,,,,
115.2955539,2.334622435,5.3298763,44.07908473,0.15,0,,,,
115.3451552,2.338175386,5.333316861,44.08001089,0.15,0,,,,
115.4031725,2.345389203,5.340302901,44.08238631,0.15,0,,,,
115.46609,2.352604942,5.347291346,44.0842448,0.15,0,,,,
115.5107486,2.356159779,5.350734352,44.08491462,0.15,0,,,,
115.5609977,2.35971519,5.354177981,44.0854306,0.15,0,,,,
115.6313777,2.366935654,5.361171567,44.08603753,0.15,0,,,,
115.6973298,2.374158822,5.368167818,44.08607445,0.15,0,,,,
115.7593222,2.377717295,5.371614474,44.08569563,0.15,0,,,,
115.8106377,2.381275968,5.375061259,44.08478661,0.15,0,,,,
115.8525808,2.384942356,5.378612207,44.08317929,0.15,0,,,,
115.915514,2.395673822,5.389000593,44.0237264,0.15,0,,,,
115.966969,2.399220667,5.392428549,44.019394,0.15,0,,,,
116.0219994,2.402749181,5.395840014,44.04401793,0.15,0,,,,
116.0789008,2.413499645,5.406243682,44.06361809,0.15,0,,,,
116.1430144,2.417161321,5.409787636,44.06483961,0.15,0,,,,
116.1949694,2.424270624,5.416668792,44.06689972,0.15,0,,,,
116.2447414,2.427933795,5.420214587,44.06771355,0.15,0,,,,
116.2910893,2.427933795,5.420214587,44.06771355,0.15,0,,,,
116.3496017,2.438711355,5.430647237,44.06915956,0.15,0,,,,
116.4666681,2.44582775,5.437536046,44.06941936,0.15,0,,,,
116.5323143,2.449494769,5.441085781,44.06930056,0.15,0,,,,
116.5968881,2.453054316,5.444531455,44.06879406,0.15,0,,,,
116.6860876,2.460281254,5.451526818,44.06592425,0.15,0,,,,
116.7684181,2.46737439,5.458391459,44.03580837,0.15,0,,,,
116.827847,2.471010039,5.461904677,44.00112337,0.15,0,,,,
116.878437,2.474559125,5.465332832,44.00538466,0.15,0,,,,
116.9854245,2.481734955,5.472270629,44.04524183,0.15,0,,,,
117.0926681,2.488844522,5.479147311,44.04616329,0.15,0,,,,
117.2125056,2.49250733,5.482690346,44.04855197,0.15,0,,,,
117.3199058,2.499618888,5.489569764,44.05053083,0.15,0,,,,
117.3771408,2.503283237,5.493114668,44.05129903,0.15,0,,,,
117.4530506,2.50684038,5.496555939,44.05188528,0.15,0,,,,
117.5326488,2.514064312,5.503544713,44.05262349,0.15,0,,,,
117.6079996,2.517623351,5.506987935,44.05278258,0.15,0,,,,
117.7089088,2.524851242,5.513980605,44.05260861,0.15,0,,,,
117.8607292,2.531972535,5.520869951,44.05071791,0.15,0,,,,
117.9305212,2.535640498,5.524418159,44.04867566,0.15,0,,,,
117.9935839,2.539195667,5.527857594,44.04232113,0.15,0,,,,
118.0401804,2.542725901,5.531270344,44.0081261,0.15,0,,,,
118.0862725,2.54636958,5.534788344,43.98285722,0.15,0,,,,
118.144619,2.553439606,5.541616607,44.02531934,0.15,0,,,,
118.2062538,2.564211676,5.552029798,44.03109849,0.15,0,,,,
118.2588644,2.567875624,5.555571925,44.03228802,0.15,0,,,,
118.3292749,2.574989439,5.562449613,44.03418678,0.15,0,,,,
118.3823049,2.578654964,5.565993628,44.03491195,0.15,0,,,,
118.4437234,2.582213256,5.569434038,44.03545825,0.15,0,,,,
118.4966474,2.589439551,5.576421076,44.03612199,0.15,0,,,,
118.5534966,2.596560636,5.583306447,44.03622728,0.15,0,,,,
118.6102874,2.600229958,5.58685429,44.0359297,0.15,0,,,,
118.6797214,2.607353243,5.59374151,44.03371403,0.15,0,,,,
118.736167,2.611021695,5.597288214,44.03132567,0.15,0,,,,
118.7828698,2.614573295,5.600721938,44.01994153,0.15,0,,,,
118.8403275,2.621752991,5.607652542,43.96804437,0.15,0,,,,
118.8914642,2.628820841,5.614476033,44.01257121,0.15,0,,,,
118.9608731,2.632486077,5.618017065,44.01283982,0.15,0,,,,
119.0315001,2.636043004,5.621453517,44.01378361,0.15,0,,,,
119.0834394,2.639599873,5.624890046,44.0149849,0.15,0,,,,
119.1674578,2.650381022,5.635307255,44.01795743,0.15,0,,,,
119.2354236,2.654047719,5.638850389,44.01863797,0.15,0,,,,
119.2931769,2.657607155,5.642289946,44.01914316,0.15,0,,,,
119.3472857,2.661167201,5.645730138,44.01950224,0.15,0,,,,
119.3933718,2.668397183,5.652716787,44.01981854,0.15,0,,,,
119.4517608,2.675629639,5.659705792,44.01933368,0.15,0,,,,
119.5179541,2.679192307,5.663148456,44.01838321,0.15,0,,,,
119.567317,2.682754821,5.666590805,44.01678901,0.15,0,,,,
119.6291034,2.693497416,5.676965624,43.95646203,0.15,0,,,,
119.6857531,2.697156158,5.680493572,43.95367961,0.15,0,,,,
119.7834978,2.704226459,5.68731673,43.99693592,0.15,0,,,,
119.822901,2.704226459,5.68731673,43.99693592,0.15,0,,,,
119.8687196,2.715008802,5.697728137,43.99922902,0.15,0,,,,
119.9434206,2.718675007,5.7012685,44.00035917,0.15,0,,,,
120.0017543,2.722233877,5.704705347,44.00130469,0.15,0,,,,
120.0553794,2.729461124,5.711685088,44.00272403,0.15,0,,,,
120.1153321,2.736582863,5.718563183,44.00351141,0.15,0,,,,
120.1643672,2.740252643,5.722107462,44.00370481,0,0.2,,,,
120.2292132,2.747064556,5.728689977,44.06273951,0,0.2,,,,
120.3037868,2.749794368,5.731339288,44.23346104,0.15,0,,,,
120.3690987,2.751864187,5.733363076,44.49459243,0.15,0,,,,
120.4253983,2.753696128,5.735164001,44.42353633,0.15,0,,,,
120.4733396,2.758351581,5.73964528,43.35724212,0,0.2,,,,
120.5373189,2.76426042,5.745097553,41.94744703,0,0.2,,,,
120.5943165,2.7672213,5.747736654,41.27948256,0,0.2,,,,
120.6499238,2.770059312,5.750219941,40.65506377,0,0.2,,,,
120.7207997,2.77806663,5.757027129,38.9486,0,0.2,,,,
120.7709262,2.78058758,5.759080575,38.46915494,0,0.2,,,,
120.8234456,2.785105598,5.762670534,37.70257591,0,0.2,,,,
120.8856859,2.787206957,5.764305644,37.39057392,0,0.2,,,,
120.9517722,2.789078923,5.765746175,37.14038199,0,0.2,,,,
121.0013738,2.790771,5.767036666,36.94095034,0,0.2,,,,
121.0729063,2.793594369,5.769169563,36.68720998,0,0.2,,,,
121.1233346,2.795502974,5.770601439,36.6266675,0,0.2,,,,
121.1765783,2.796073655,5.77102926,36.66409338,0,0.2,,,,
121.2374496,2.796392744,5.771268997,36.75627138,0,0.2,,,,
121.3189325,2.796503953,5.77134813,37.69503484,0,0.2,,,,
121.4017334,2.796458188,5.771310407,38.08149588,0,0.2,,,,
121.4752481,2.796370179,5.771236378,38.83164493,0,0.2,,,,
121.5375404,2.796325224,5.771197796,39.21800622,0,0.2,,,,
121.5895438,2.796281846,5.771160064,39.59295753,0,0.2,,,,
121.6522148,2.796194556,5.771082602,40.35409638,0,0.2,,,,
121.7008157,2.796109609,5.771005194,41.10373204,0,0.2,,,,
121.7557297,2.796066255,5.770964894,41.48986079,0,0.2,,,,
121.8038223,2.796024445,5.770925508,41.86460694,0,0.2,,,,
121.8781869,2.795982898,5.770885856,42.23933204,0,0.2,,,,
121.9454353,2.795899366,5.770804535,43.0000861,0,0.2,,,,
122.0440798,2.795776737,5.770681133,44.13548482,0,0.2,,,,
122.114496,2.795736801,5.770639872,44.51017963,0,0.2,,,,
122.1614192,2.795736801,5.770639872,44.51017963,0,0.2,,,,
122.2080243,2.795695911,5.770597059,44.89626233,0,0.2,,,,
122.3019869,2.795577225,5.770469449,46.03209639,0.15,0,,,,
122.3921919,2.795708663,5.770601232,46.68882475,0.15,0,,,,
122.4485166,2.796233386,5.771151789,46.91202394,0.15,0,,,,
122.50682,2.797038666,5.772015865,47.17029318,0.15,0,,,,
122.5841746,2.799452679,5.77466556,48.31557789,0.15,0,,,,
122.6320508,2.802595021,5.778333026,50.86202146,0.15,0,,,,
122.693732,2.804339743,5.780525625,52.34159949,0,-0.2,,,,
122.7438231,2.806090625,5.782842082,53.65938203,0,-0.2,,,,
122.8052244,2.809393631,5.787445494,54.62952907,0,-0.2,,,,
122.8588808,2.81115635,5.789918124,54.17903848,0,-0.2,,,,
122.9187646,2.811287071,5.79010127,53.82315585,0,-0.2,,,,
122.9807727,2.8113197,5.79014844,53.44682482,0,-0.2,,,,
123.0392165,2.811386972,5.790243624,52.6825575,0,-0.2,,,,
123.0859098,2.811454544,5.790336596,51.92948624,0,-0.2,,,,
123.1578932,2.811489859,5.79038418,51.54146018,0,-0.2,,,,
123.2107744,2.811524461,5.79043016,51.16479446,0,-0.2,,,,
123.2533367,2.811595697,5.790522881,50.39989129,0.15,0,,,,
123.3077371,2.811935115,5.790930691,49.72724886,0.15,0,,,,
123.3605211,2.812758317,5.791899608,49.47318592,0.15,0,,,,
123.4117732,2.814066414,5.793424731,49.23429745,0.15,0,,,,
123.4873831,2.815894654,5.795536556,48.97140466,0.15,0,,,,
123.5724785,2.82121573,5.801578277,48.26219022,0.15,0,,,,
123.6239922,2.827784969,5.808906749,48.08982155,0.15,0,,,,
123.6652813,2.834402668,5.816280089,48.08748249,0.15,0,,,,
123.7106152,2.837810635,5.820077114,48.08444715,0.15,0,,,,
123.7657936,2.841105518,5.823747172,48.0660434,0.15,0,,,,
123.8247044,2.847781902,5.831170318,48.01017333,0.15,0,,,,
123.8781667,2.854369373,5.83849233,48.03829167,0.15,0,,,,
123.9401369,2.857770575,5.842275614,48.04442279,0.15,0,,,,
123.9999123,2.86107685,5.845953407,48.04561532,0.15,0,,,,
124.0473497,2.864383279,5.849631508,48.04689597,0.15,0,,,,
124.1110413,2.867790179,5.853421539,48.04822048,0.15,0,,,,
124.1675251,2.87781308,5.864572536,48.05127016,0.15,0,,,,
124.2102098,2.881121641,5.868253706,48.05196196,0.15,0,,,,
124.2788563,2.884430749,5.871935557,48.05251184,0.15,0,,,,
124.3378472,2.894461948,5.88309695,48.05333653,0.15,0,,,,
124.3896623,2.894461948,5.88309695,48.05333653,0.15,0,,,,
124.4401662,2.901184924,5.890577373,48.05217176,0.15,0,,,,
124.4991884,2.907905514,5.898054972,48.04613909,0.15,0,,,,
124.5503821,2.914476293,5.9053578,47.97921754,0.15,0,,,,
124.6142039,2.917885812,5.909141611,47.97328372,0.15,0,,,,
124.6651497,2.921187272,5.912805881,47.98273802,0.15,0,,,,
124.7188578,2.924471748,5.916453506,48.00724635,0.15,0,,,,
124.787039,2.934497483,5.927591943,48.01135108,0.15,0,,,,
124.8319771,2.934497483,5.927591943,48.01135108,0.15,0,,,,
124.8989844,2.944526327,5.938735174,48.01474227,0.15,0,,,,
124.9607573,2.947937123,5.942525241,48.01557031,0.15,0,,,,
125.0349166,2.951248133,5.946204518,48.01622203,0.15,0,,,,
125.0964689,2.957972243,5.953676706,48.01712855,0.15,0,,,,
125.137069,2.957972243,5.953676706,48.01712855,0.15,0,,,,
125.1951177,2.964598341,5.961040107,48.01740677,0.15,0,,,,
125.2559552,2.974639507,5.972198207,48.01385288,0.15,0,,,,
125.305238,2.978048781,5.975986876,48.00687829,0.15,0,,,,
125.3580894,2.978048781,5.975986876,48.00687829,0.15,0,,,,
125.4020941,2.984623544,5.983282357,47.93880397,0.15,0,,,,
125.4713862,2.994626343,5.99437339,47.97357264,0,-0.2,,,,
125.5207074,2.998039143,5.998160063,47.97322835,0,-0.2,,,,
125.5811036,3.001112555,6.001564361,47.86967611,0,-0.2,,,,
125.6571639,3.003694719,6.004406387,47.59106254,0,-0.2,,,,
125.7158806,3.007322674,6.008325156,46.61096227,0.15,0,,,,
125.7629273,3.009951639,6.011044648,45.19530217,0.15,0,,,,
125.8162322,3.011795354,6.012883237,44.51951732,0.15,0,,,,
125.8636217,3.014131308,6.015157122,43.84172026,0.15,0,,,,
125.9335012,3.023939244,6.024316398,42.70069653,0.15,0,,,,
125.9992692,3.027687977,6.027775697,42.70065845,0.15,0,,,,
126.0478942,3.031327138,6.031133867,42.70050044,0.15,0,,,,
126.0917795,3.034966988,6.034492645,42.70023483,0.15,0,,,,
126.1517041,3.042359089,6.041313759,42.69936049,0.15,0,,,,
126.2112291,3.049752007,6.048135305,42.69792033,0.15,0,,,,
126.2793574,3.053392115,6.05149391,42.6971672,0.15,0,,,,
126.3368998,3.060759005,6.058289484,42.67870384,0.15,0,,,,
126.3953285,3.064341383,6.061593136,42.67024671,0.15,0,,,,
126.4469476,3.071697216,6.068377204,42.68746874,0.15,0,,,,
126.5098228,3.078967465,6.07508319,42.6890793,0.15,0,,,,
126.5676646,3.082713253,6.078538414,42.68987123,0.15,0,,,,
126.6319351,3.086349391,6.081892581,42.69050782,0.15,0,,,,
126.6827817,3.089986097,6.085247336,42.69100454,0.15,0,,,,
126.7402315,3.093733609,6.088704359,42.69135918,0.15,0,,,,
126.7950294,3.101010015,6.095416814,42.69158342,0.15,0,,,,
126.8591378,3.108399354,6.102233421,42.69118955,0.15,0,,,,
126.9191136,3.115791591,6.109052495,42.69024661,0.15,0,,,,
126.9641862,3.119433522,6.112411934,42.68955925,0.15,0,,,,
127.0278239,3.126827377,6.119231947,42.68776457,0.15,0,,,,
127.0875638,3.13410414,6.125943393,42.68390828,0.15,0,,,,
127.1300931,3.13782286,6.129372316,42.66156799,0.15,0,,,,
127.1796956,3.1450287,6.136015178,42.6780239,0.15,0,,,,
127.2448254,3.148774996,6.139469482,42.67847248,0.15,0,,,,
127.3124249,3.156046328,6.146174377,42.68016932,0.15,0,,,,
127.3612947,3.159792801,6.149629154,42.6809297,0.15,0,,,,
127.4176743,3.163429619,6.152982897,42.68152995,0.15,0,,,,
127.4823539,3.167067015,6.156337231,42.68198854,0.15,0,,,,
127.5311372,3.174453827,6.163149326,42.6824528,0.15,0,,,,
127.5837064,3.181843247,6.16996386,42.68227688,0.15,0,,,,
127.6451955,3.189125158,6.176679111,42.68154207,0.15,0,,,,
127.6939716,3.192877547,6.180139395,42.68096212,0.15,0,,,,
127.7536266,3.196520118,6.183498328,42.68021516,0.15,0,,,,
127.826488,3.203914717,6.190316787,42.67840538,0.15,0,,,,
127.9059544,3.21118867,6.19702345,42.67188828,0.15,0,,,,
127.9661686,3.214896102,6.200440462,42.64877758,0,0.2,,,,
128.0255439,3.218485825,6.203748173,42.6639545,0,0.2,,,,
128.0851946,3.225210457,6.20993393,42.64424395,0,0.2,,,,
128.1514442,3.228008753,6.212501089,42.62509202,0,0.2,,,,
128.2143998,3.230446864,6.214735224,42.60030264,0,0.2,,,,
128.2635849,3.234295419,6.218251448,42.4656208,0,0.2,,,,
128.3169234,3.236674929,6.220415308,42.10394158,0,0.2,,,,
128.3778846,3.237352844,6.221026689,41.8676604,0,0.2,,,,
128.4452946,3.238152714,6.221741829,41.86167506,0,0.2,,,,
128.5040343,3.238298805,6.221872191,42.07318511,0,0.2,,,,
128.5669844,3.238301344,6.221870331,42.75806623,0.15,0,,,,
128.6187012,3.238330101,6.221908727,43.5357098,0.15,0,,,,
128.6725006,3.238683605,6.222253802,43.99836651,0.15,0,,,,
128.736326,3.23930083,6.222857081,44.53211009,0.15,0,,,,
128.7921441,3.240249845,6.223800564,45.13907582,0.15,0,,,,
128.84112,3.243414677,6.227062075,46.53804154,0.15,0,,,,
128.9131668,3.248413668,6.232476065,47.9234847,0.15,0,,,,
128.9737115,3.254701043,6.239498194,48.2288637,0.15,0,,,,
129.0253744,3.254701043,6.239498194,48.2288637,0.15,0,,,,
129.0796547,3.264698486,6.250690968,48.22779722,0.15,0,,,,
129.1297753,3.264698486,6.250690968,48.22779722,0.15,0,,,,
129.1903496,3.274699743,6.261887893,48.2243946,0.15,0,,,,
129.2415993,3.274699743,6.261887893,48.2243946,0.15,0,,,,
129.3075082,3.281392012,6.269379749,48.21411317,0.15,0,,,,
129.3638494,3.288026603,6.276796299,48.16473748,0.15,0,,,,
129.434041,3.294580464,6.284125077,48.20509111,0.15,0,,,,
129.5076127,3.297976045,6.287923574,48.20610257,0.15,0,,,,
129.5912833,3.30127196,6.291610693,48.20715911,0.15,0,,,,
129.6386211,3.304568157,6.295298263,48.20818643,0.15,0,,,,
129.6959624,3.314559391,6.306476518,48.21050517,0.15,0,,,,
129.7422857,3.314559391,6.306476518,48.21050517,0,-0.2,,,,
129.7983577,3.324197457,6.317261225,48.22743678,0,-0.2,,,,
129.8478529,3.326508288,6.319850332,48.27498303,0,-0.2,,,,
129.921438,3.328061539,6.321594186,48.34518954,0,-0.2,,,,
129.9918926,3.328940241,6.322583117,48.42989843,0,-0.2,,,,
130.0698636,3.329350082,6.323049492,47.62159,0,-0.2,,,,
130.13376,3.329391421,6.323097083,47.23171865,0.15,0,,,,
130.1945047,3.330647018,6.324436887,46.54555625,0.15,0,,,,
130.2569416,3.332136646,6.325999596,46.18300852,0.15,0,,,,
130.3192527,3.334100198,6.32803376,45.8504064,0.15,0,,,,
130.3750534,3.33946756,6.333506245,45.32753526,0.15,0,,,,
130.4445868,3.346075351,6.340160778,45.14529039,0.15,0,,,,
130.4961131,3.349674287,6.343778672,45.14510205,0.15,0,,,,
130.5558615,3.353139467,6.347262595,45.16904446,0.15,0,,,,
130.6127362,3.356604753,6.350750191,45.16886594,0.15,0,,,,
130.6609228,3.360159968,6.354324134,45.12751794,0.15,0,,,,
130.7287674,3.370718646,6.364923971,45.11029813,0.15,0,,,,
130.7854106,3.377700905,6.371933196,45.11031596,0.15,0,,,,
130.8342028,3.381298701,6.375544863,45.11017039,0.15,0,,,,
130.8873367,3.388284477,6.382557478,45.1095459,0.15,0,,,,
130.9551799,3.391884192,6.38617095,45.10902705,0.15,0,,,,
131.0322132,3.3988739,6.39318714,45.10764534,0.15,0,,,,
131.0842071,3.3988739,6.39318714,45.10764534,0.15,0,,,,
131.1439207,3.409469322,6.403821834,45.10492447,0.15,0,,,,
131.1989727,3.413072203,6.407437812,45.10452607,0.15,0,,,,
131.2657242,3.420063316,6.414454298,45.10571689,0.15,0,,,,
131.3332477,3.423655195,6.418060256,45.11384279,0.15,0,,,,
131.3857362,3.42711442,6.421535217,45.14311101,0.15,0,,,,
131.4483926,3.430577766,6.425016676,45.12821371,0.15,0,,,,
131.5128152,3.437616849,6.43207892,45.07807403,0.15,0,,,,
131.5595253,3.444707204,6.439188673,45.078495,0.15,0,,,,
131.6126428,3.448200152,6.442691219,45.07852514,0.15,0,,,,
131.6633561,3.451693643,6.446194303,45.07845829,0.15,0,,,,
131.7270856,3.458788298,6.453308353,45.07800254,0.15,0,,,,
131.7724924,3.46588551,6.460424802,45.07704554,0.15,0,,,,
131.8309281,3.469382155,6.463930819,45.07638358,0.15,0,,,,
131.8857675,3.472879477,6.467437422,45.07559914,0.15,0,,,,
131.9668238,3.483481176,6.478066496,45.07294874,0.15,0,,,,
132.0148656,3.487085962,6.481680355,45.07269379,0.15,0,,,,
132.0973647,3.490583933,6.485187117,45.07298466,0.15,0,,,,
132.1689577,3.49766672,6.492289228,45.08905145,0.15,0,,,,
132.2177219,3.504588177,6.49923702,45.0858261,0.15,0,,,,
132.2736158,3.50815185,6.502808957,45.04873028,0.15,0,,,,
132.3214922,3.511642978,6.50630565,45.04627624,0.15,0,,,,
132.3862104,3.51873763,6.513411847,45.0467397,0.15,0,,,,
132.4574513,3.522232661,6.516912596,45.04674355,0.15,0,,,,
132.5271952,3.529330377,6.524021872,45.04644654,0.15,0,,,,
132.5758312,3.536324598,6.531027352,45.04569054,0.15,0,,,,
132.6206632,3.539928688,6.534637156,45.04510407,0.15,0,,,,
132.7196081,3.54692691,6.541646211,45.04358907,0.15,0,,,,
132.7651529,3.54692691,6.541646211,45.04358907,0.15,0,,,,
132.8266578,3.55753481,6.552269607,45.04104775,0.15,0,,,,
132.8696046,3.561141454,6.555881311,45.04093341,0.15,0,,,,
132.9311419,3.564641033,6.559385782,45.04142416,0.15,0,,,,
132.9653664,3.568137298,6.562887482,45.04410376,0.15,0,,,,
133.0170307,3.575181739,6.569949008,45.08154339,0.15,0,,,,
133.0817151,3.582214748,6.576993109,45.01420871,0.15,0,,,,
133.1349025,3.589207213,6.583989159,45.01522776,0.15,0,,,,
133.1900206,3.589207213,6.583989159,45.01522776,0.15,0,,,,
133.2505887,3.5998045,6.594592118,45.01517137,0.15,0,,,,
133.3138514,3.603408773,6.598198278,45.01493754,0.15,0,,,,
133.3672602,3.610407173,6.605200231,45.01411581,0.15,0,,,,
133.4208803,3.614013427,6.608808222,45.0134963,0.15,0,,,,
133.4759645,3.617514299,6.612310693,45.01276813,0.15,0,,,,
133.5564327,3.624624245,6.619423547,45.01093909,0.15,0,,,,
133.5979946,3.631629819,6.626431458,45.00953635,0.15,0,,,,
133.6533563,3.635238251,6.630040986,45.00956376,0.15,0,,,,
133.7072475,3.642234861,6.637040528,45.01513529,0.15,0,,,,
133.7602684,3.64580927,6.640618256,45.04312522,0.15,0,,,,
133.8143957,3.652735445,6.647554257,45.00000441,0.15,0,,,,
133.8744583,3.656322214,6.651139428,44.98305427,0.15,0,,,,
133.9402659,3.659820427,6.654635603,44.98365142,0.15,0,,,,
133.9993868,3.666923218,6.661734397,44.98388127,0.15,0,,,,
134.0637672,3.673922122,6.668729354,44.9836869,0.15,0,,,,
134.1159518,3.67752854,6.672333696,44.98342085,0.15,0,,,,
134.1757679,3.681029512,6.675832617,44.98303953,0.15,0,,,,
134.23136,3.688139544,6.682938301,44.98187417,0.15,0,,,,
134.326108,3.695146189,6.689940296,44.98023142,0.15,0,,,,
134.4053257,3.698756735,6.693548258,44.97923442,0.15,0,,,,
134.4525273,3.702261497,6.697050365,44.9784074,0.15,0,,,,
134.5085139,3.709376295,6.704159543,44.97822364,0.15,0,,,,
134.5675714,3.712878624,6.707659153,44.97941252,0.15,0,,,,
134.6289663,3.719942904,6.714722456,45.01812295,0.15,0,,,,
134.7032022,3.726873514,6.721653183,44.95959425,0.15,0,,,,
134.7438097,3.730471571,6.725245275,44.95201349,0.15,0,,,,
134.8101954,3.733971314,6.728739157,44.95227684,0.15,0,,,,
134.862253,3.737471502,6.732233536,44.95241652,0.15,0,,,,
134.9117541,3.744579492,6.739329751,44.95237006,0.15,0,,,,
134.9713776,3.751689871,6.746428257,44.95189945,0.15,0,,,,
135.0286336,3.75519293,6.749925412,44.95148494,0.15,0,,,,
135.0933111,3.762307221,6.757027516,44.9502538,0.15,0,,,,
135.1312962,3.762307221,6.757027516,44.9502538,0.15,0,,,,
135.1987853,3.772930763,6.767632082,44.94755188,0.15,0,,,,
135.2941935,3.7799439,6.774632071,44.94661866,0.15,0,,,,
135.3388507,3.78355574,6.778237085,44.94696033,0.15,0,,,,
135.3992426,3.787058936,6.781733974,44.94881134,0.15,0,,,,
135.4608231,3.794119591,6.788787429,44.98901103,0.15,0,,,,
135.5059509,3.801055522,6.795713466,44.92219562,0.15,0,,,,
135.5587702,3.804661279,6.799309148,44.92065393,0.15,0,,,,
135.6176126,3.80816323,6.802801431,44.92099145,0.15,0,,,,
135.6780055,3.811665445,6.806294019,44.92109727,0.15,0,,,,
135.770637,3.818777618,6.813386639,44.92099502,0.15,0,,,,
135.8552682,3.822281507,6.816880859,44.92079114,0.15,0,,,,
135.9637809,3.829397353,6.823976962,44.92000976,0.15,0,,,,
136.035991,3.836515894,6.831075496,44.91870956,0.15,0,,,,
136.0788903,3.840023074,6.834572675,44.91788286,0.15,0,,,,
136.1410861,3.847145738,6.841674648,44.91597119,0.15,0,,,,
136.1834519,3.854162524,6.848670583,44.91530115,0.15,0,,,,
136.2375038,3.857775969,6.852273242,44.91586452,0.15,0,,,,
136.3012409,3.861279335,6.855766782,44.91898072,0.15,0,,,,
136.3591087,3.86833808,6.862811982,44.95397412,0.15,0,,,,
136.4339144,3.875282055,6.869735969,44.88873877,0.15,0,,,,
136.4996154,3.878892251,6.873332187,44.88954881,0.15,0,,,,
136.5515738,3.88239607,6.876822539,44.88975639,0.15,0,,,,
136.6079764,3.885900322,6.88031335,44.88983237,0.15,0,,,,
136.6716628,3.89301667,6.887402381,44.88967945,0.15,0,,,,
136.7164085,3.900135463,6.894493737,44.88908238,0.15,0,,,,
136.7730589,3.903642685,6.897987376,44.88859844,0.15,0,,,,
136.8267817,3.907150573,6.90148161,44.88799062,0.15,0,,,,
136.8915648,3.91427474,6.908577763,44.88637587,0.15,0,,,,
136.9380922,3.921401545,6.915676038,44.88450189,0.15,0,,,,
136.9986765,3.924911977,6.919172227,44.88404503,0.15,0,,,,
137.0515821,3.928421896,6.922667869,44.88410179,0.15,0,,,,
137.1038966,3.935538989,6.929756888,44.89066273,0.15,0,,,,
137.1646502,3.942596102,6.93679383,44.9135597,0.15,0,,,,
137.2338214,3.949551467,6.943719622,44.85827289,0,0.2,,,,
137.2775705,3.953163409,6.947313763,44.85878679,0,0.2,,,,
137.3383958,3.956401189,6.950534167,44.91858157,0,0.2,,,,
137.3984082,3.959084098,6.953214241,45.10350275,0,0.2,,,,
137.4550319,3.962745718,6.956918237,45.88936767,0,0.2,,,,
137.5116992,3.964039919,6.958263122,47.13121419,0.15,0,,,,
137.5675459,3.964065589,6.958288106,47.58906098,0.15,0,,,,
137.6138377,3.964233851,6.958475152,47.87476897,0.15,0,,,,
